User ID,Order ID,Order Status,Merchant,subtotal,tax,fees,promotion,order datetime,delivery datetime,Cancellation reason,NPS,Commission Rate,Is Split Order,Is Manual Reload,Delivery Attempts,Num Items
S9KKH,V84XVDN0,Successful,Fork in the Road,32.05,1.84,6.8,0.0,2023-03-01 19:53:00,2023-03-01 20:29:09.464642298,,7,0.17,False,False,1,2
9HGMT,O4PYAP3J,Successful,The Tipsy Artichoke,59.98,3.45,13.99,0.0,2023-03-01 20:03:00,2023-03-01 20:11:55.364100474,,10,0.17,False,False,1,4
MBY49,BH983GBP,Successful,Vellum,37.14,2.14,7.56,0.0,2023-03-01 20:05:00,2023-03-01 20:27:08.845635666,,8,0.17,False,False,1,4
FLZM7,S4RB27OT,Successful,Marrow,19.16,1.1,4.86,5.0,2023-03-01 20:06:00,2023-03-01 20:26:54.521311716,,6,0.2,False,False,1,1
804BF,H73GAJ7A,Successful,Aura & Ash,12.06,0.69,1.81,0.0,2023-03-01 20:07:00,2023-03-01 20:37:47.909562462,,7,0.2,False,False,1,1
7Y4XB,P8G8OEF2,Successful,Aura & Ash,13.22,0.76,1.98,0.0,2023-03-01 20:09:00,2023-03-01 20:32:34.989026316,,7,0.2,False,False,1,1
O34LP,ADIGSNTW,Successful,Obsidian Kitchen,55.81,3.21,8.37,11.16,2023-03-01 20:11:00,2023-03-01 20:33:04.789302732,,9,0.17,False,False,1,6
PJZE1,X3L64VYV,Successful,The Social Sieve,43.41,2.5,8.5,0.0,2023-03-01 20:16:00,2023-03-01 20:43:33.755985161,,6,0.2,False,False,1,4
7K98X,8C7L75Z0,Successful,Obsidian Kitchen,70.81,4.07,13.61,5.0,2023-03-01 20:18:00,2023-03-01 20:30:34.221128195,,10,0.17,False,False,1,8
K06AK,HDSZW1YE,Successful,Marrow,18.08,1.04,4.7,0.0,2023-03-01 20:19:00,2023-03-01 20:34:02.136344568,,3,0.2,False,False,1,1
45RY2,58PGUXFR,Cancelled by Zipline,Kindle & Cane,31.78,1.83,6.76,0.0,2023-03-01 20:21:00,2023-03-01 20:29:14.141330904,Fulfillment Failure,9,0.17,False,False,1,2
6FU54,UZOX30Y1,Successful,The Copper Kettle,19.73,1.13,4.95,0.0,2023-03-01 20:24:00,2023-03-01 20:36:01.620360198,,8,0.12,False,False,1,1
TLCXL,L8ZTURB4,Successful,Crust,12.8,0.74,6.91,0.0,2023-03-01 20:27:00,2023-03-01 20:52:56.835239412,,8,0.2,False,False,1,1
GH8RI,6E99744B,Successful,Aura & Ash,11.26,0.65,1.69,0.0,2023-03-01 20:33:00,2023-03-01 20:42:57.875669400,,8,0.2,False,False,1,2
HRX5M,PLQ7RR99,Successful,Sage & Stone,10.61,0.61,6.58,2.12,2023-03-01 20:34:00,2023-03-01 21:04:05.971462062,,8,0.2,False,False,1,1
53UY8,DXWTFZ4M,Successful,Obsidian Kitchen,69.4,3.99,13.4,13.88,2023-03-01 20:37:00,2023-03-01 20:46:50.778128532,,8,0.17,False,False,1,7
LK6HQ,A1HCQHAD,Successful,Marrow,20.6,1.18,5.08,0.0,2023-03-01 20:47:00,2023-03-01 21:09:43.234340376,,4,0.2,False,False,1,2
2ITL8,7DTQ9RUJ,Successful,Kindle & Cane,19.69,1.13,4.94,0.0,2023-03-01 20:48:00,2023-03-01 21:08:36.319019418,,6,0.17,False,False,1,1
B700U,0DPDZNXY,Successful,Obsidian Kitchen,54.49,3.13,11.16,0.0,2023-03-01 20:49:00,2023-03-01 21:16:28.489931808,,7,0.17,False,False,1,6
GN0T6,0M2V0MW4,Successful,Flux,15.42,0.89,5.3,0.0,2023-03-01 20:55:00,2023-03-01 21:08:41.430545442,,8,0.12,False,False,1,2
A3Y5T,JS89FLJO,Cancelled by Zipline,Brine,24.27,1.4,5.63,0.0,2023-03-01 20:59:00,2023-03-01 21:19:55.097912484,Merchant Not Accepting Orders,9,0.2,False,False,1,1
C5SO7,HO18UR92,Successful,Noodle Theory,47.74,2.75,9.15,9.55,2023-03-01 21:04:00,2023-03-01 21:31:25.987023150,,7,0.17,False,False,1,5
A94XF,K9YEFA6D,Successful,Noodle Theory,57.31,3.3,10.59,0.0,2023-03-01 21:08:00,2023-03-01 21:29:46.255909218,,7,0.17,False,False,1,5
LWVV5,AD3I2XFM,Successful,Marrow,20.08,1.15,5.0,0.0,2023-03-01 21:10:00,2023-03-01 21:24:40.479073788,,6,0.2,False,False,1,1
5V9JR,ACP750RI,Successful,Crust,11.21,0.64,6.67,0.0,2023-03-01 21:12:00,2023-03-01 21:32:29.504990304,,8,0.2,False,False,1,2
F7MVQ,JJNSOVJ6,Successful,Brine,9.97,0.57,6.49,0.0,2023-03-01 21:16:00,2023-03-01 21:32:40.520950380,,9,0.2,False,True,1,1
8FTMJ,ZN2N1BZH,Successful,The Copper Kettle,18.93,1.09,4.83,0.0,2023-03-01 21:19:00,2023-03-01 21:33:00.984097277,,8,0.12,False,False,1,2
SLHGM,S2LSUQV4,Successful,The Tipsy Artichoke,59.56,3.42,13.92,11.91,2023-03-01 21:23:00,2023-03-01 21:40:24.958437732,,8,0.17,False,False,1,6
6TCFK,OL3QRDED,Cancelled by Zipline,Vellum,31.97,1.84,6.79,0.0,2023-03-01 21:35:00,2023-03-01 21:56:52.806425760,Merchant Not Accepting Orders,8,0.17,False,False,1,2
03W2M,0RIXG2RJ,Successful,Brine,15.75,0.91,2.36,0.0,2023-03-01 21:38:00,2023-03-01 21:45:05.986419096,,10,0.2,False,False,1,2
3VCPE,TBW4YBYP,Successful,Obsidian Kitchen,53.79,3.09,11.06,0.0,2023-03-01 21:45:00,2023-03-01 21:57:30.858294774,,10,0.17,False,False,1,5
RYTIV,EW4SA80K,Successful,The Tipsy Artichoke,68.97,3.97,15.34,0.0,2023-03-02 08:03:00,2023-03-02 08:13:06.225518148,,9,0.17,False,False,1,6
SHWA7,B8EXUUIW,Successful,Thistle & Thread,29.83,1.72,4.47,5.97,2023-03-02 08:14:00,2023-03-02 08:24:29.598545436,,9,0.12,False,False,1,2
WF520,03KGYLEN,Successful,Zest,6.58,0.38,5.98,5.0,2023-03-02 08:17:00,2023-03-02 08:28:05.070387858,,9,0.12,False,False,1,1
WBBAD,I243PNOK,Successful,Zest,11.66,0.67,6.74,0.0,2023-03-02 08:23:00,2023-03-02 08:51:28.806374226,,7,0.12,False,False,1,1
QDI3G,T5EOA48Q,Successful,Zest,10.21,0.59,6.52,5.0,2023-03-02 08:25:00,2023-03-02 08:44:25.570035540,,9,0.12,False,False,1,2
S9KKH,YZTE8BTQ,Successful,Zest,8.82,0.51,6.31,0.0,2023-03-02 08:29:00,2023-03-02 08:38:29.273677272,,9,0.12,False,False,1,1
J70E3,ST5WPH9C,Successful,Salt & Spectacle,50.29,2.89,9.53,0.0,2023-03-02 08:33:00,2023-03-02 08:51:02.747240232,,9,0.2,False,False,1,5
SOJRP,SVUCCPUG,Successful,Hearthstone House,44.66,2.57,9.69,8.93,2023-03-02 08:35:00,2023-03-02 08:55:22.257428214,,7,0.17,False,False,1,4
OW2R5,FAFVA3SD,Cancelled by Merchant,The Gilded Root,40.02,2.3,8.99,8.0,2023-03-02 08:39:00,2023-03-02 08:59:37.020612120,Weather Downtime,6,0.2,False,False,1,5
820PS,EBIBT0N8,Successful,The Tipsy Artichoke,59.24,3.41,13.88,0.0,2023-03-02 08:43:00,2023-03-02 08:51:38.366460096,,9,0.17,False,False,1,4
58KXO,AJ4MH7LK,Successful,The Willow Snug,27.13,1.56,9.06,0.0,2023-03-02 08:50:00,2023-03-02 09:04:18.773055864,,5,0.2,False,False,1,1
HRLNF,TXA7BH2A,Successful,The Tipsy Artichoke,58.88,3.39,13.82,0.0,2023-03-02 09:00:00,2023-03-02 09:07:26.421490932,,9,0.17,False,False,1,4
802XV,D61VAAWT,Successful,Hearthstone House,10.34,0.59,6.54,0.0,2023-03-02 09:03:00,2023-03-02 09:50:56.453392704,,5,0.12,False,True,1,1
FQ8AB,PZPOPA98,Successful,Obsidian Kitchen,48.14,2.77,7.22,9.63,2023-03-02 09:06:00,2023-03-02 09:13:00.000000000,,8,0.17,False,False,1,5
WNPR4,3X0R0MWD,Successful,Zest,8.14,0.47,6.21,0.0,2023-03-02 09:08:00,2023-03-02 09:16:47.021083434,,8,0.12,False,False,1,1
N0CL5,SOYXYUAC,Successful,The Copper Kettle,20.09,1.16,3.01,0.0,2023-03-02 09:21:00,2023-03-02 09:37:15.159757674,,7,0.12,False,False,1,1
HQ2EA,TCX5RIGO,Successful,Zest,7.94,0.46,6.18,0.0,2023-03-02 09:41:00,2023-03-02 09:48:00.000000000,,7,0.12,False,False,1,1
P6NLN,RS4QRHPW,Successful,Zest,12.25,0.7,6.83,5.0,2023-03-02 09:50:00,2023-03-02 09:59:12.756893988,,8,0.12,False,False,1,2
QQB9L,4A52YQNN,Successful,Salt & Spectacle,48.65,2.8,9.29,0.0,2023-03-02 09:55:00,2023-03-02 10:12:25.038781980,,8,0.2,False,False,1,5
7QUUS,JWM1WUVW,Successful,Zest,8.31,0.48,6.24,0.0,2023-03-02 10:01:00,2023-03-02 10:19:12.195383910,,8,0.12,False,False,1,1
KBUOC,0DRPIGMW,Successful,The Tipsy Artichoke,79.76,4.59,16.95,0.0,2023-03-02 10:09:00,2023-03-02 10:29:11.002471296,,10,0.17,False,False,1,6
4UZ2Z,V4LP8UW1,Successful,Fork in the Road,12.6,0.72,1.89,0.0,2023-03-02 10:10:00,2023-03-02 10:33:31.019992746,,7,0.12,True,False,1,2
Z9VLU,7JAA94ZR,Successful,Zest,7.61,0.44,1.14,0.0,2023-03-02 10:18:00,2023-03-02 10:34:06.982339872,,10,0.12,False,False,1,1
EKFHO,FNCE98NF,Successful,Zest,8.24,0.47,1.24,0.0,2023-03-02 10:23:00,2023-03-02 10:34:39.180668004,,7,0.12,False,False,1,1
DM1AO,AKZEO74I,Successful,The Willow Snug,19.22,1.11,7.87,0.0,2023-03-02 10:23:00,2023-03-02 10:54:00.328175952,,6,0.2,False,False,1,2
I10KQ,870FILK4,Successful,Vellum,29.03,1.67,6.34,0.0,2023-03-02 10:29:00,2023-03-02 11:01:57.514939314,,6,0.17,False,False,1,2
FANS0,4A3K45K6,Successful,Salt & Spectacle,49.95,2.87,9.48,0.0,2023-03-02 10:35:00,2023-03-02 10:57:23.676502848,,7,0.2,False,False,1,5
9OINU,MAPHAYIB,Successful,Marrow,25.35,1.46,3.8,0.0,2023-03-02 10:38:00,2023-03-02 10:54:00.957225054,,5,0.2,False,False,1,2
A2VCY,DCGZF2UM,Successful,Hearthstone House,57.32,3.3,8.6,0.0,2023-03-02 10:39:00,2023-03-02 11:01:21.342934014,,8,0.17,False,False,1,5
FMAX9,UX8X4S27,Successful,Thistle & Thread,19.85,1.14,7.97,3.97,2023-03-02 11:03:00,2023-03-02 11:24:44.987270976,,8,0.12,False,False,1,1
C1AU9,IV6L9N1F,Successful,Crust,8.78,0.5,6.31,0.0,2023-03-02 11:04:00,2023-03-02 11:12:51.550696260,,9,0.2,False,False,1,1
FTNVI,UESZYAQD,Successful,Brine,15.79,0.91,2.37,0.0,2023-03-02 11:08:00,2023-03-02 11:22:38.152881666,,8,0.2,False,False,1,1
F1618,XR7UKUMD,Successful,Sage & Stone,8.75,0.5,6.3,0.0,2023-03-02 11:08:00,2023-03-02 11:29:49.832161710,,9,0.2,False,False,1,1
NKVON,3RZQL0H5,Successful,The Tipsy Artichoke,45.37,2.61,11.8,0.0,2023-03-02 11:09:00,2023-03-02 11:38:23.270739060,,7,0.17,False,False,1,4
2DZDR,TDHYIZD3,Successful,Sage & Stone,7.48,0.43,6.11,0.0,2023-03-02 11:09:00,2023-03-02 11:20:54.125312634,,9,0.2,False,False,1,1
8F6FT,UC8G8SNM,Cancelled by Merchant,Vellum,36.47,2.1,7.46,5.0,2023-03-02 11:19:00,2023-03-02 11:26:56.138390226,Weather Downtime,9,0.17,False,False,1,3
SU2HT,37K5ID10,Successful,Noodle Theory,65.23,3.75,11.77,0.0,2023-03-02 11:24:00,2023-03-02 11:55:48.568267428,,4,0.17,False,False,1,6
2IAGL,I2RT8UKX,Successful,Flux,18.5,1.06,5.77,5.0,2023-03-02 11:27:00,2023-03-02 11:41:31.547154126,,9,0.12,False,False,1,1
ZBOMV,0W7D53O9,Successful,The Tipsy Artichoke,69.49,4.0,15.41,0.0,2023-03-02 11:28:00,2023-03-02 11:46:32.291178798,,8,0.17,False,False,1,7
HPMXP,9L6TWR2V,Successful,The Willow Snug,22.36,1.29,3.35,0.0,2023-03-02 11:31:00,2023-03-02 11:58:07.740465611,,6,0.2,True,False,1,1
5PAYG,R4OTIBE3,Successful,Marrow,15.68,0.9,4.34,5.0,2023-03-02 11:31:00,2023-03-02 11:57:34.106246508,,5,0.2,False,False,1,1
MD6X7,KDOM3TC2,Successful,Thistle & Thread,38.96,2.24,5.84,0.0,2023-03-02 11:33:00,2023-03-02 11:53:03.537384894,,6,0.17,False,True,1,4
AK74F,B19NCRS5,Successful,Marrow,21.22,1.22,5.17,0.0,2023-03-02 11:35:00,2023-03-02 12:13:48.781633332,,6,0.2,False,False,1,1
37OJ9,9M56VAVW,Successful,Brine,21.9,1.26,3.28,0.0,2023-03-02 11:40:00,2023-03-02 11:50:45.426544746,,8,0.2,False,False,1,1
EDTCX,8L9CHTB3,Successful,Salt & Spectacle,40.78,2.34,8.11,0.0,2023-03-02 11:43:00,2023-03-02 12:01:46.640511582,,10,0.2,False,False,1,4
EDMBJ,KE11LGPK,Successful,Kindle & Cane,17.9,1.03,2.68,0.0,2023-03-02 11:45:00,2023-03-02 12:04:59.226015318,,9,0.17,False,False,1,1
HWEKQ,RIDNAQZK,Successful,Aura & Ash,11.71,0.67,1.76,0.0,2023-03-02 11:46:00,2023-03-02 12:00:54.780548262,,9,0.2,False,False,1,1
OT16M,PZLXEKLR,Successful,The Willow Snug,26.28,1.51,8.93,0.0,2023-03-02 11:46:00,2023-03-02 12:22:40.487452656,,7,0.2,False,False,1,3
1BJT4,TOGMCCHX,Successful,The Tipsy Artichoke,55.93,3.22,13.38,0.0,2023-03-02 11:50:00,2023-03-02 12:03:01.937875956,,9,0.17,False,False,1,4
8WUMH,6GZ10VGP,Successful,Marrow,20.23,1.16,5.02,5.0,2023-03-02 11:54:00,2023-03-02 13:11:46.747957332,,5,0.2,False,False,1,3
9C2BV,C2WOU0JS,Successful,The Tipsy Artichoke,50.04,2.88,12.5,10.01,2023-03-02 11:59:00,2023-03-02 12:17:30.586910573,,8,0.17,False,False,1,5
55MDT,IJUMDDQG,Successful,Aura & Ash,12.97,0.75,1.95,2.59,2023-03-02 12:11:00,2023-03-02 12:41:32.617644288,,6,0.2,False,False,1,1
3ASNR,LLWM4ZGH,Successful,Hearthstone House,61.11,3.51,12.16,5.0,2023-03-02 12:19:00,2023-03-02 12:44:38.203639572,,9,0.17,False,False,1,7
YHONB,O5NU9QRK,Successful,Vellum,24.95,1.43,5.73,5.0,2023-03-02 12:21:00,2023-03-02 12:54:30.454020744,,7,0.17,False,False,1,1
QHCG7,VSG4FK9D,Successful,Vellum,34.69,1.99,7.19,0.0,2023-03-02 12:31:00,2023-03-02 12:48:11.103846744,,8,0.17,False,False,1,3
3LIFN,BBR7DKI5,Successful,Vellum,25.79,1.48,5.86,0.0,2023-03-02 12:31:00,2023-03-02 12:59:53.525127624,,6,0.17,False,False,1,2
5Y6Q8,A0KAH6UK,Successful,Aura & Ash,8.1,0.47,1.21,0.0,2023-03-02 12:32:00,2023-03-02 13:06:03.344687382,,7,0.2,False,False,1,1
4NP00,CNAVIQED,Successful,Marrow,18.21,1.05,4.72,5.0,2023-03-02 12:32:00,2023-03-02 13:00:29.247577956,,5,0.2,False,False,1,2
2SUMH,I5DFC5NB,Successful,Thistle & Thread,16.56,0.95,5.47,0.0,2023-03-02 12:37:00,2023-03-02 12:48:35.799709812,,7,0.12,False,True,1,1
NAVYC,9EZNZEBQ,Successful,The Copper Kettle,16.38,0.94,4.45,0.0,2023-03-02 12:41:00,2023-03-02 13:22:03.218822292,,8,0.12,False,False,1,1
PQGA6,SPAA1QY9,Successful,Salt & Spectacle,39.61,2.28,5.94,0.0,2023-03-02 12:43:00,2023-03-02 12:59:36.102361626,,9,0.2,False,False,1,3
G00ZK,ZQ2YUJKF,Successful,Kindle & Cane,17.21,0.99,4.57,0.0,2023-03-02 12:48:00,2023-03-02 13:05:06.217737084,,6,0.17,False,False,1,1
Q2YGY,482QCAM8,Successful,Salt & Spectacle,49.14,2.83,9.36,0.0,2023-03-02 12:53:00,2023-03-02 13:11:49.481696910,,8,0.2,False,False,1,5
H33IC,JVA3R25N,Successful,The Tipsy Artichoke,40.14,2.31,11.01,0.0,2023-03-02 12:54:00,2023-03-02 13:05:06.960680190,,8,0.17,False,False,1,3
GMALW,6KN0Q48G,Successful,The Tipsy Artichoke,60.94,3.5,14.13,12.19,2023-03-02 12:54:00,2023-03-02 13:13:29.594010258,,10,0.17,False,False,1,5
S9KKH,8T5QXGYW,Successful,Brine,12.93,0.74,1.94,2.59,2023-03-02 12:59:00,2023-03-02 13:18:34.335883086,,8,0.2,False,False,1,2
7RV4N,8E5K1R2T,Successful,Noodle Theory,50.81,2.92,7.62,0.0,2023-03-02 13:00:00,2023-03-02 13:24:32.570757720,,8,0.17,False,False,1,5
18K0A,QKOI06PI,Successful,Crust,11.32,0.65,1.7,0.0,2023-03-02 13:25:00,2023-03-02 13:40:54.369739374,,8,0.2,False,False,1,1
V9BD9,4CTR1C0L,Successful,Vellum,36.79,2.12,7.51,5.0,2023-03-02 13:26:00,2023-03-02 13:40:42.932019282,,8,0.17,False,False,1,3
HL1CR,X3A42NBN,Successful,Flux,17.7,1.02,5.65,0.0,2023-03-02 13:56:00,2023-03-02 14:09:35.894696976,,7,0.12,False,False,1,1
MVVBJ,RB8KBPTR,Successful,The Willow Snug,24.05,1.38,8.6,4.81,2023-03-02 14:02:00,2023-03-02 14:37:28.349118474,,9,0.2,False,False,1,2
1HQB1,AJ7BEW6M,Successful,Brine,18.53,1.07,4.77,5.0,2023-03-02 14:19:00,2023-03-02 14:38:00.837426396,,8,0.2,False,False,1,1
EGN2B,7PSKYAXD,Cancelled by Merchant,Sage & Stone,14.51,0.83,2.18,0.0,2023-03-02 14:20:00,2023-03-02 14:46:11.758448946,Service Downtime,8,0.2,False,False,1,2
FTAXP,E870GWDS,Successful,Salt & Spectacle,38.94,2.24,7.83,0.0,2023-03-02 14:22:00,2023-03-02 14:34:40.218227790,,10,0.2,False,False,1,2
OTEYM,YYCCJFEH,Successful,Hearthstone House,43.92,2.53,9.58,5.0,2023-03-02 14:26:00,2023-03-02 14:54:54.100402104,,7,0.17,False,False,1,5
CXSUO,PBOOZ3VJ,Successful,Kindle & Cane,20.64,1.19,5.09,0.0,2023-03-02 14:31:00,2023-03-02 14:56:40.810966614,,8,0.17,False,False,1,2
4FDD7,G7UV5IPB,Successful,Brine,14.95,0.86,4.23,5.0,2023-03-02 14:38:00,2023-03-02 14:52:33.831216504,,10,0.2,False,False,1,1
3AH7U,MB2W17JH,Successful,The Copper Kettle,17.17,0.99,2.58,0.0,2023-03-02 15:01:00,2023-03-02 15:12:47.124945360,,8,0.12,False,False,1,1
KWD3X,YYP6S0VD,Successful,Vellum,32.72,1.88,6.9,0.0,2023-03-02 15:06:00,2023-03-02 15:28:08.364241512,,8,0.17,False,False,1,3
Q08DN,NN2TOIW3,Successful,Vellum,31.15,1.79,6.66,0.0,2023-03-02 15:10:00,2023-03-02 15:17:26.456425692,,8,0.17,True,False,1,4
75SSU,L42V5X36,Successful,Flux,19.86,1.14,2.98,0.0,2023-03-02 15:47:00,2023-03-02 16:00:21.774313944,,8,0.12,False,False,1,1
JKMPL,8TMY3V73,Successful,Vellum,29.85,1.72,6.47,0.0,2023-03-02 15:50:00,2023-03-02 16:08:52.393055400,,8,0.17,False,False,1,1
7S55J,1YNVXMCA,Successful,The Gilded Root,27.93,1.61,7.18,5.59,2023-03-02 16:14:00,2023-03-02 16:36:53.201252862,,9,0.2,False,False,1,1
ZPEAL,5T3NNPX5,Successful,The Willow Snug,20.59,1.18,8.08,5.0,2023-03-02 16:25:00,2023-03-02 16:39:26.280175488,,6,0.2,False,False,1,3
MDKRL,02RA81RX,Successful,Flux,17.46,1.0,2.62,0.0,2023-03-02 16:31:00,2023-03-02 16:48:12.295377642,,9,0.12,False,False,1,1
QOB86,MK3K6ZXS,Successful,Fork in the Road,18.52,1.06,2.78,0.0,2023-03-02 16:38:00,2023-03-02 16:52:58.213691826,,6,0.2,True,False,1,2
ZH4OE,XQZ3G0KS,Successful,Hearthstone House,37.51,2.16,8.62,0.0,2023-03-02 16:44:00,2023-03-02 17:02:44.080580004,,8,0.17,False,False,1,4
7Y4XB,GURT1RWV,Successful,Marrow,22.69,1.3,5.39,4.54,2023-03-02 16:50:00,2023-03-02 17:10:16.939940028,,5,0.2,False,False,1,3
JNAWN,05520EAK,Successful,Aura & Ash,11.1,0.64,1.66,0.0,2023-03-02 16:50:00,2023-03-02 17:05:20.684895276,,7,0.2,False,False,1,1
J6O6U,810TZ2PB,Successful,Obsidian Kitchen,42.19,2.43,9.32,8.44,2023-03-02 16:55:00,2023-03-02 17:05:54.133106244,,9,0.17,False,False,1,3
RSG70,RB5R0WIQ,Successful,The Copper Kettle,20.72,1.19,3.11,0.0,2023-03-02 16:57:00,2023-03-02 17:21:12.778211970,,10,0.12,False,False,1,3
13OTE,JFJZWIKW,Successful,Marrow,26.59,1.53,5.98,0.0,2023-03-02 17:00:00,2023-03-02 17:22:55.785366300,,7,0.2,False,False,1,1
2GRXP,MX8LW72X,Successful,Crust,10.28,0.59,6.53,2.06,2023-03-02 17:00:00,2023-03-02 17:11:22.213092210,,9,0.2,False,False,1,1
27D9A,YA8WHOFY,Successful,Marrow,11.94,0.69,3.78,0.0,2023-03-02 17:10:00,2023-03-02 17:33:13.316323728,,6,0.2,False,False,1,1
KZMPJ,ZHZEQ3MN,Successful,Hearthstone House,48.72,2.8,10.3,5.0,2023-03-02 17:12:00,2023-03-02 18:10:43.533014652,,6,0.2,False,True,1,4
I7EV4,S7SZ8UUH,Successful,Brine,20.51,1.18,5.07,5.0,2023-03-02 17:13:00,2023-03-02 17:32:26.481453084,,9,0.2,False,False,1,3
5SRO0,M2F5ZNGC,Successful,Hearthstone House,78.28,4.5,14.73,5.0,2023-03-02 17:18:00,2023-03-02 17:46:09.653988954,,8,0.17,False,False,1,8
QIMQO,AJZ6WQ5I,Successful,Vellum,22.75,1.31,3.41,0.0,2023-03-02 17:20:00,2023-03-02 17:27:20.764438374,,9,0.17,False,False,1,2
IJE2X,6K4MKD98,Successful,Obsidian Kitchen,53.38,3.07,8.01,0.0,2023-03-02 17:22:00,2023-03-02 17:36:53.960628342,,8,0.17,False,False,1,5
Y5KH2,8YBE1CEO,Successful,Marrow,15.73,0.9,4.35,3.15,2023-03-02 17:24:00,2023-03-02 17:38:57.711720420,,4,0.2,False,False,1,1
TXOUS,FC69Q0PU,Successful,Crust,11.76,0.68,6.75,2.35,2023-03-02 17:25:00,2023-03-02 17:37:41.026797354,,9,0.2,False,False,1,1
30T9N,OOJJDP5J,Successful,Sage & Stone,9.27,0.53,6.38,1.85,2023-03-02 17:37:00,2023-03-02 17:48:12.545354046,,10,0.2,False,False,1,1
5XD82,J35FPZQW,Successful,The Willow Snug,9.07,0.52,6.35,5.0,2023-03-02 17:37:00,2023-03-02 18:24:00.037407678,,8,0.2,False,False,1,1
BDSTV,YTR09WI5,Successful,Fork in the Road,27.64,1.59,6.14,0.0,2023-03-02 17:39:00,2023-03-02 18:02:32.066283102,,10,0.17,False,False,1,3
AFSUM,M13O38F4,Cancelled by Merchant,Vellum,29.33,1.69,6.39,0.0,2023-03-02 17:46:00,2023-03-02 17:57:16.309018116,Weather Downtime,9,0.17,False,False,1,1
V2ISQ,1EOJSII6,Cancelled by Merchant,The Willow Snug,21.55,1.24,8.22,0.0,2023-03-02 17:50:00,2023-03-02 18:09:33.182596308,Service Downtime,6,0.2,False,False,1,2
QJD7B,PM4Y2MGB,Successful,Brine,20.73,1.19,5.1,0.0,2023-03-02 17:58:00,2023-03-02 18:17:42.959392038,,8,0.2,False,False,1,2
30POC,NUAJPBPK,Successful,The Copper Kettle,22.63,1.3,5.38,0.0,2023-03-02 18:04:00,2023-03-02 18:29:40.174317354,,7,0.12,False,False,1,1
ZWKXX,2O54WZEO,Successful,The Willow Snug,19.51,1.12,7.92,0.0,2023-03-02 18:10:00,2023-03-02 18:51:30.668010420,,7,0.2,False,False,1,1
DIGXL,2E1JX398,Successful,The Copper Kettle,20.34,1.17,5.04,0.0,2023-03-02 18:10:00,2023-03-02 18:32:35.470968630,,7,0.12,False,False,1,1
A73JG,XWW4HUDS,Cancelled by Zipline,The Willow Snug,20.05,1.15,8.0,0.0,2023-03-02 18:13:00,2023-03-02 19:14:06.060797814,Fulfillment Failure,7,0.2,False,False,1,2
CR9D4,19NY3YA7,Successful,Thistle & Thread,18.34,1.05,4.74,5.0,2023-03-02 18:18:00,2023-03-02 18:38:21.372540336,,9,0.12,False,True,1,2
QEOZ0,KHBEDBPB,Successful,Hearthstone House,61.25,3.52,9.19,0.0,2023-03-02 18:18:00,2023-03-02 18:31:09.890922048,,8,0.17,False,True,1,5
K6HMR,RF1RCEPW,Successful,Obsidian Kitchen,64.31,3.7,12.64,5.0,2023-03-02 18:19:00,2023-03-02 18:29:56.516865876,,8,0.17,False,False,1,5
7C3DD,02J6T11A,Successful,Aura & Ash,9.91,0.57,3.48,0.0,2023-03-02 18:20:00,2023-03-02 18:29:35.119589502,,10,0.2,False,False,1,1
4KVFF,7Q6GJG27,Successful,Vellum,27.05,1.56,6.05,5.41,2023-03-02 18:20:00,2023-03-02 18:28:58.866019038,,9,0.17,False,False,1,1
4UNY1,SLSPGF1V,Successful,Hearthstone House,15.67,0.9,4.34,0.0,2023-03-02 18:22:00,2023-03-02 18:45:02.527815966,,9,0.12,False,True,1,2
RCB1K,DAFYMDPV,Successful,Marrow,21.42,1.23,5.2,0.0,2023-03-02 18:26:00,2023-03-02 19:20:38.767140534,,6,0.2,False,False,1,2
DW0YC,9I9K4CD0,Cancelled by Merchant,Fork in the Road,43.96,2.53,9.58,0.0,2023-03-02 18:30:00,2023-03-02 18:55:59.593117356,Merchant Not Accepting Orders,8,0.2,True,False,1,3
HTHRU,4M23JOG1,Successful,Crust,10.32,0.59,6.54,0.0,2023-03-02 18:37:00,2023-03-02 19:18:01.130304084,,6,0.2,False,False,1,2
UL1RS,5WF9BSTY,Successful,Brine,20.52,1.18,5.07,0.0,2023-03-02 18:38:00,2023-03-02 18:54:40.350687684,,8,0.2,False,False,1,1
3REM5,GZPDS1F9,Successful,Brine,24.27,1.4,5.63,4.85,2023-03-02 18:38:00,2023-03-02 19:00:16.477452479,,8,0.2,False,False,1,1
UBUGR,FOA6JPN6,Successful,Thistle & Thread,25.55,1.47,5.82,0.0,2023-03-02 18:51:00,2023-03-02 18:58:27.284264688,,10,0.17,False,True,1,2
RC85E,W8WBZO54,Successful,Crust,3.92,0.23,5.58,0.0,2023-03-02 19:03:00,2023-03-02 19:27:40.982014074,,10,0.2,False,False,1,1
7X5IC,080G9F4O,Successful,The Copper Kettle,19.19,1.1,2.88,0.0,2023-03-02 19:04:00,2023-03-02 19:15:57.505616334,,9,0.12,False,False,1,1
U6VK0,J66VEUFZ,Successful,Marrow,11.6,0.67,3.73,0.0,2023-03-02 19:09:00,2023-03-02 19:46:21.969589716,,6,0.2,False,False,3,1
OR17D,8TP0RGID,Successful,Flux,24.65,1.42,6.69,0.0,2023-03-02 19:10:00,2023-03-02 19:41:14.130203466,,7,0.12,False,False,1,3
